,tim,aus,eur,nez,unk,bra,can,chi,hnk,ind,kor,mex,saf,sng,den,jpn,mal,nor,swe,srl,swi,twn,tha
80,2000-04-24,1.6820999999999999,1.0643,2.0217999999999998,0.63290000000000002,1.79,1.4762999999999999,8.2786000000000008,7.7889999999999997,43.655000000000001,1108.8,9.4405000000000001,6.7324999999999999,1.702,7.9203000000000001,105.66,3.7999999999999998,8.673,8.7799999999999994,74.200000000000003,1.6712,30.600000000000001,37.979999999999997
81,2000-04-25,1.679,1.0792999999999999,2.0182000000000002,0.63339999999999996,1.79,1.4699,8.2790999999999997,7.7885,43.700000000000003,1108.5,9.4049999999999994,6.7305000000000001,1.704,8.048,105.70999999999999,3.7999999999999998,8.8059999999999992,8.8480000000000008,74.200000000000003,1.6984999999999999,30.649999999999999,38.039999999999999
82,2000-04-26,1.6978,1.085,2.0554999999999999,0.6331,1.7989999999999999,1.4758,8.2795000000000005,7.7889999999999997,43.700000000000003,1108.0999999999999,9.4090000000000007,6.8049999999999997,1.7055,8.0875000000000004,106.45999999999999,3.7999999999999998,8.8275000000000006,8.8849999999999998,74.200000000000003,1.7084999999999999,30.649999999999999,38.149999999999999
83,2000-04-27,1.7020999999999999,1.101,2.0585,0.63500000000000001,1.8109999999999999,1.4792000000000001,8.2797999999999998,7.7889999999999997,43.700000000000003,1111,9.4540000000000006,6.8650000000000002,1.7070000000000001,8.2089999999999996,106.36,3.7999999999999998,8.9718,8.9808000000000003,74.349999999999994,1.7310000000000001,30.649999999999999,38.130000000000003
84,2000-04-28,1.7132000000000001,1.1002000000000001,2.0596999999999999,0.64270000000000005,1.8049999999999999,1.4818,8.2798999999999996,7.7889999999999997,43.700000000000003,1110,9.4109999999999996,6.7830000000000004,1.7064999999999999,8.1935000000000002,107.98,3.7999999999999998,8.9589999999999996,8.9670000000000005,74.549999999999997,1.7250000000000001,30.670000000000002,38.090000000000003
85,2000-05-01,1.7241,1.0965,2.0682999999999998,0.64280000000000004,1.8069999999999999,1.4782999999999999,8.2798999999999996,7.7889999999999997,43.670000000000002,1110,9.3350000000000009,6.7850000000000001,1.7090000000000001,8.1694999999999993,108.89,3.7999999999999998,8.9049999999999994,8.9183000000000003,74.400000000000006,1.7135,30.649999999999999,38.119999999999997
86,2000-05-02,1.7074,1.1028,2.0579999999999998,0.64139999999999997,1.8,1.4857,8.2798999999999996,7.7895000000000003,43.75,1110.0999999999999,9.3339999999999996,6.7750000000000004,1.7178,8.2210000000000001,108.63,3.7999999999999998,8.9535,8.9410000000000007,74.549999999999997,1.7184999999999999,30.68,38.350000000000001
87,2000-05-03,1.6949000000000001,1.1247,2.0449999999999999,0.64080000000000004,1.8160000000000001,1.4923,8.2798999999999996,7.79,43.729999999999997,1110,9.3674999999999997,6.8449999999999998,1.7215,8.3804999999999996,109.14,3.7999999999999998,9.0709999999999997,9.077,74.049999999999997,1.7369000000000001,30.75,38.5
88,2000-05-04,1.6909000000000001,1.1227,2.0375000000000001,0.64790000000000003,1.8140000000000001,1.498,8.2798999999999996,7.79,43.670000000000002,1111.5,9.3964999999999996,6.9225000000000003,1.722,8.3729999999999993,108.17,3.7999999999999998,9.1020000000000003,9.1039999999999992,74.700000000000003,1.7353000000000001,30.719999999999999,38.509999999999998
89,2000-05-05,1.6849000000000001,1.1169,2.0436999999999999,0.65410000000000001,1.8125,1.498,8.2798999999999996,7.7897999999999996,43.700000000000003,1111,9.4800000000000004,6.9400000000000004,1.7222,8.3254999999999999,108.53,3.7999999999999998,9.1059999999999999,9.1029999999999998,74.700000000000003,1.7323,30.68,38.549999999999997
90,2000-05-08,1.7036,1.1173,2.0630999999999999,0.6532,1.8049999999999999,1.4926999999999999,8.2797999999999998,7.7892999999999999,43.700000000000003,1109.7,9.4824999999999999,6.9400000000000004,1.7235,8.3260000000000005,109.03,3.7999999999999998,9.093,9.0950000000000006,74.400000000000006,1.7304999999999999,30.699999999999999,38.5
91,2000-05-09,1.7159,1.1083000000000001,2.0876999999999999,0.65300000000000002,1.8075000000000001,1.4944999999999999,8.2789999999999999,7.7899000000000003,43.700000000000003,1109.5,9.4875000000000007,7.0899999999999999,1.7295,8.2609999999999992,109.61,3.7999999999999998,9.0510000000000002,9.0592000000000006,74.5,1.7219,30.649999999999999,38.68
92,2000-05-10,1.7197,1.0992999999999999,2.0941999999999998,0.65990000000000004,1.8180000000000001,1.4955000000000001,8.2784999999999993,7.7897999999999996,44.299999999999997,1109.2,9.5719999999999992,7.0754999999999999,1.7290000000000001,8.1980000000000004,109.33,3.7999999999999998,9.0449999999999999,9.0574999999999992,74.799999999999997,1.7150000000000001,30.73,38.710000000000001
93,2000-05-11,1.7271000000000001,1.1085,2.0933999999999999,0.66679999999999995,1.8200000000000001,1.49,8.2782,7.7897999999999996,44.439999999999998,1113,9.5830000000000002,6.9749999999999996,1.7262999999999999,8.2675000000000001,108.47,3.7999999999999998,9.1389999999999993,9.1600000000000001,74.549999999999997,1.7252000000000001,30.760000000000002,39
94,2000-05-12,1.7212000000000001,1.1012999999999999,2.0855000000000001,0.65910000000000002,1.8300000000000001,1.4872000000000001,8.2777999999999992,7.79,44.149999999999999,1113.5,9.5626999999999995,7.04,1.7278,8.2177000000000007,108.73999999999999,3.7999999999999998,9.0114999999999998,9.0920000000000005,74.599999999999994,1.7090000000000001,30.75,38.899999999999999
95,2000-05-15,1.7424999999999999,1.0943000000000001,2.1093000000000002,0.6633,1.845,1.4897,8.2776999999999994,7.7895000000000003,44.439999999999998,1114.9000000000001,9.5760000000000005,7.04,1.7335,8.1655999999999995,109.48,3.7999999999999998,8.9629999999999992,9.0630000000000006,75.099999999999994,1.7033,30.829999999999998,39.350000000000001
96,2000-05-16,1.7322,1.1046,2.1141999999999999,0.6663,1.823,1.4862,8.2772000000000006,7.7901999999999996,44.049999999999997,1115,9.5079999999999991,7.0724999999999998,1.7324999999999999,8.2479999999999993,109.75,3.7999999999999998,9.0504999999999995,9.1029999999999998,75.150000000000006,1.7152000000000001,30.84,39.450000000000003
97,2000-05-17,1.7589999999999999,1.121,2.1692,0.67090000000000005,1.833,1.4992000000000001,8.2767999999999997,7.7910000000000004,44.020000000000003,1115.5999999999999,9.5504999999999995,7.1174999999999997,1.734,8.3644999999999996,109.53,3.7999999999999998,9.1519999999999992,9.2010000000000005,75.099999999999994,1.7398,30.75,39.399999999999999
98,2000-05-18,1.7535000000000001,1.1171,2.2090000000000001,0.67490000000000006,1.831,1.5006999999999999,8.2773000000000003,7.7915000000000001,44.030000000000001,1118.8,9.5820000000000007,7.1340000000000003,1.734,8.3330000000000002,108.7,3.7999999999999998,9.1259999999999994,9.1323000000000008,75.150000000000006,1.7377,30.82,39.340000000000003
99,2000-05-19,1.7458,1.1177999999999999,2.1905999999999999,0.67320000000000002,1.843,1.4963,8.2767999999999997,7.7915000000000001,44,1122.5,9.6270000000000007,7.1799999999999997,1.7275,8.3350000000000009,106.89,3.7999999999999998,9.1374999999999993,9.1575000000000006,75.150000000000006,1.7346999999999999,30.789999999999999,39.030000000000001
100,2000-05-22,1.7422,1.1067,2.1772,0.67079999999999995,1.8540000000000001,1.4983,8.2769999999999992,7.7918000000000003,44.020000000000003,1131.5,9.5730000000000004,7.1174999999999997,1.7317,8.2565000000000008,107.02,3.7999999999999998,9.1170000000000009,9.2219999999999995,75.049999999999997,1.7184999999999999,30.75,39.18
101,2000-05-23,1.74,1.1072,2.1800999999999999,0.67900000000000005,1.8520000000000001,1.5036,8.2767999999999997,7.7919999999999998,44.149999999999999,1135,9.5024999999999995,7.0549999999999997,1.7350000000000001,8.2454999999999998,106.72,3.7999999999999998,9.1530000000000005,9.2100000000000009,75.099999999999994,1.7295,30.800000000000001,39.25
102,2000-05-24,1.7504,1.0993999999999999,2.2025999999999999,0.67769999999999997,1.853,1.5085,8.2768999999999995,7.7919,44.25,1133.5,9.5399999999999991,7.1180000000000003,1.7370000000000001,8.1999999999999993,107.58,3.7999999999999998,9.0984999999999996,9.1750000000000007,75.099999999999994,1.7208000000000001,30.82,39.299999999999997
103,2000-05-25,1.7544,1.1023000000000001,2.1901000000000002,0.68000000000000005,1.8460000000000001,1.5057,8.2773000000000003,7.7919999999999998,44.200000000000003,1129.9000000000001,9.5084999999999997,7.1475,1.7327999999999999,8.2200000000000006,107.48,3.7999999999999998,9.1059999999999999,9.1649999999999991,75.5,1.7210000000000001,30.850000000000001,39.149999999999999
104,2000-05-26,1.7495000000000001,1.0741000000000001,2.181,0.67230000000000001,1.841,1.5044999999999999,8.2771000000000008,7.7922000000000002,44.399999999999999,1137.5,9.5299999999999994,7.1349999999999998,1.7343,8.0060000000000002,107.18000000000001,3.7999999999999998,8.9190000000000005,9.0099999999999998,75.25,1.6828000000000001,30.850000000000001,39.189999999999998
106,2000-05-30,1.7337,1.0737000000000001,2.1734,0.66890000000000005,1.8325,1.5036,8.2772000000000006,7.7925000000000004,44.649999999999999,1137,9.5199999999999996,7.0514999999999999,1.7332000000000001,8.0120000000000005,106.44,3.7999999999999998,8.9469999999999992,9.0020000000000007,75.400000000000006,1.6884999999999999,30.960000000000001,39.25
107,2000-05-31,1.7519,1.0720000000000001,2.1871999999999998,0.66810000000000003,1.827,1.4977,8.2773000000000003,7.7927,44.649999999999999,1130,9.5109999999999992,6.9675000000000002,1.7344999999999999,7.9980000000000002,107.73999999999999,3.7999999999999998,8.9260000000000002,8.9870000000000001,74.769999999999996,1.6882999999999999,30.850000000000001,39.219999999999999
108,2000-06-01,1.7479,1.0745,2.1924999999999999,0.67049999999999998,1.821,1.4910000000000001,8.2771000000000008,7.7919999999999998,44.649999999999999,1133,9.4900000000000002,6.9874999999999998,1.732,8.0225000000000009,108.73999999999999,3.7999999999999998,8.9399999999999995,8.968,75.299999999999997,1.6878,30.899999999999999,39.189999999999998
109,2000-06-02,1.7271000000000001,1.0602,2.1440999999999999,0.66320000000000001,1.8069999999999999,1.4784999999999999,8.2771000000000008,7.7920999999999996,44.700000000000003,1125.2,9.5574999999999992,6.9299999999999997,1.724,7.915,108.15000000000001,3.7999999999999998,8.8094999999999999,8.8245000000000005,75.200000000000003,1.6679999999999999,30.850000000000001,38.920000000000002
110,2000-06-05,1.7205999999999999,1.0559000000000001,2.1389999999999998,0.66069999999999995,1.794,1.4779,8.2769999999999992,7.7939999999999996,44.75,1118,9.5470000000000006,6.9249999999999998,1.7204999999999999,7.8810000000000002,107.44,3.7999999999999998,8.7490000000000006,8.8049999999999997,75.349999999999994,1.663,30.829999999999998,38.810000000000002
111,2000-06-06,1.6987000000000001,1.0448999999999999,2.1105999999999998,0.65639999999999998,1.7929999999999999,1.478,8.2773000000000003,7.7930000000000001,44.75,1117,9.6750000000000007,6.9450000000000003,1.7204999999999999,7.7990000000000004,105.64,3.7999999999999998,8.6620000000000008,8.7110000000000003,75.25,1.643,30.829999999999998,38.840000000000003
112,2000-06-07,1.6949000000000001,1.0417000000000001,2.1185999999999998,0.65680000000000005,1.804,1.4784999999999999,8.2773000000000003,7.7930000000000001,44.829999999999998,1113.2,9.7840000000000007,6.9725000000000001,1.722,7.7770999999999999,105.5,3.7999999999999998,8.6313999999999993,8.6560000000000006,75.25,1.6365000000000001,30.800000000000001,38.920000000000002
113,2000-06-08,1.7013,1.0472999999999999,2.1345000000000001,0.66400000000000003,1.7989999999999999,1.48,8.2774999999999999,7.7931999999999997,44.850000000000001,1116,9.9000000000000004,7.0475000000000003,1.7204999999999999,7.8129999999999997,105.86,3.7999999999999998,8.6940000000000008,8.7579999999999991,75.400000000000006,1.641,30.800000000000001,39.009999999999998
114,2000-06-09,1.7053,1.0498000000000001,2.1368,0.66320000000000001,1.8025,1.4764999999999999,8.2772000000000006,7.7935999999999996,44.850000000000001,1115.5,9.9324999999999992,7.0039999999999996,1.7230000000000001,7.8319999999999999,106.78,3.7999999999999998,8.7319999999999993,8.7449999999999992,75.25,1.6443000000000001,30.800000000000001,39.119999999999997
115,2000-06-12,1.6915,1.0478000000000001,2.1244999999999998,0.66139999999999999,1.8049999999999999,1.4764999999999999,8.2771000000000008,7.7939999999999996,44.850000000000001,1113.4000000000001,9.8569999999999993,7.0279999999999996,1.7224999999999999,7.8200000000000003,106.65000000000001,3.8005,8.6910000000000007,8.6910000000000007,75.25,1.6355999999999999,30.800000000000001,39.049999999999997
116,2000-06-13,1.6741999999999999,1.0396000000000001,2.1185999999999998,0.66090000000000004,1.8120000000000001,1.4697,8.2769999999999992,7.7935999999999996,44.799999999999997,1114.4000000000001,9.7880000000000003,7.0049999999999999,1.7213000000000001,7.7549999999999999,106.79000000000001,3.7999999999999998,8.6265000000000001,8.6120000000000001,75.25,1.6254999999999999,30.800000000000001,38.990000000000002
117,2000-06-14,1.6647000000000001,1.0427999999999999,2.1021999999999998,0.66559999999999997,1.8125,1.4695,8.2767999999999997,7.7925000000000004,44.719999999999999,1114.5,9.7874999999999996,6.9299999999999997,1.7215,7.7779999999999996,106.89,3.7999999999999998,8.5730000000000004,8.5329999999999995,75.159999999999997,1.6317999999999999,30.800000000000001,39.07
118,2000-06-15,1.6625000000000001,1.0492999999999999,2.1322000000000001,0.66210000000000002,1.8120000000000001,1.4758,8.2767999999999997,7.7939999999999996,44.799999999999997,1115,9.8469999999999995,6.9000000000000004,1.7244999999999999,7.8280000000000003,106.52,3.7999999999999998,8.6359999999999992,8.625,75.200000000000003,1.6386000000000001,30.850000000000001,39.07
119,2000-06-16,1.6438999999999999,1.0365,2.0899000000000001,0.65939999999999999,1.8080000000000001,1.4708000000000001,8.2767999999999997,7.7942,44.829999999999998,1116.4000000000001,9.9235000000000007,6.8300000000000001,1.7258,7.7309999999999999,106.22,3.7999999999999998,8.5754999999999999,8.6014999999999997,75.200000000000003,1.6177999999999999,30.899999999999999,39.18
120,2000-06-19,1.6599999999999999,1.0392999999999999,2.1141999999999999,0.65990000000000004,1.8049999999999999,1.4657,8.2767999999999997,7.7935999999999996,44.850000000000001,1122.22,9.9090000000000007,6.8659999999999997,1.7322,7.7495000000000003,105.73999999999999,3.7999999999999998,8.5800000000000001,8.6199999999999992,75.150000000000006,1.623,30.899999999999999,39.200000000000003
121,2000-06-20,1.6565000000000001,1.0464,2.1048,0.6623,1.8,1.4708000000000001,8.2772000000000006,7.7925000000000004,44.75,1120,9.8789999999999996,6.9050000000000002,1.7330000000000001,7.7999999999999998,105.42,3.7999999999999998,8.6225000000000005,8.6425000000000001,78.25,1.6279999999999999,30.899999999999999,39.130000000000003
122,2000-06-21,1.6595,1.0576000000000001,2.1044,0.66800000000000004,1.8149999999999999,1.4729000000000001,8.2772000000000006,7.7930000000000001,44.700000000000003,1119.3,9.8149999999999995,6.9299999999999997,1.734,7.8879999999999999,105.5,3.7999999999999998,8.6999999999999993,8.7189999999999994,78.700000000000003,1.639,30.829999999999998,39.200000000000003
123,2000-06-22,1.6686000000000001,1.0641,2.1151,0.66180000000000005,1.8129999999999999,1.4724999999999999,8.2771000000000008,7.7919999999999998,44.700000000000003,1118.8,9.8789999999999996,6.9189999999999996,1.7344999999999999,7.9375,104.40000000000001,3.7999999999999998,8.7379999999999995,8.8049999999999997,78.829999999999998,1.6455,30.800000000000001,39.25
124,2000-06-23,1.6767000000000001,1.0686,2.1208999999999998,0.66620000000000001,1.8220000000000001,1.4793000000000001,8.2768999999999995,7.7910000000000004,44.75,1119.5,9.9749999999999996,6.8799999999999999,1.7324999999999999,7.968,104.59,3.7999999999999998,8.7390000000000008,8.8499999999999996,78.900000000000006,1.6565000000000001,30.800000000000001,39.100000000000001
125,2000-06-26,1.6763999999999999,1.0659000000000001,2.1299000000000001,0.66710000000000003,1.8280000000000001,1.4830000000000001,8.2773000000000003,7.7919999999999998,44.75,1118.2,10.023,6.8780000000000001,1.7341,7.9494999999999996,105.66,3.7999999999999998,8.7579999999999991,8.891,78.900000000000006,1.651,30.809999999999999,39.130000000000003
126,2000-06-27,1.6633,1.0589,2.1185999999999998,0.66669999999999996,1.823,1.4824999999999999,8.2774000000000001,7.7949999999999999,44.700000000000003,1118.3,10.087,6.8174999999999999,1.7343,7.8998999999999997,105.53,3.7999999999999998,8.6946999999999992,8.8725000000000005,79,1.6378999999999999,30.82,39.170000000000002
127,2000-06-28,1.6603000000000001,1.0589,2.1505000000000001,0.66190000000000004,1.8200000000000001,1.4838,8.2774999999999999,7.7954999999999997,44.719999999999999,1116.5,9.9685000000000006,6.8099999999999996,1.7350000000000001,7.8979999999999997,105.51000000000001,3.7999999999999998,8.6519999999999992,8.8640000000000008,79,1.6419999999999999,30.82,39.159999999999997
128,2000-06-29,1.6586000000000001,1.0509999999999999,2.1313,0.65820000000000001,1.8169999999999999,1.482,8.2780000000000005,7.7953000000000001,44.729999999999997,1115,9.8879999999999999,6.8224999999999998,1.7344999999999999,7.8404999999999996,105.09,3.7999999999999998,8.5899999999999999,8.8219999999999992,79.200000000000003,1.6375,30.829999999999998,39.200000000000003
129,2000-06-30,1.6748000000000001,1.0477000000000001,2.1322000000000001,0.66090000000000004,1.804,1.4798,8.2782,7.7960000000000003,44.700000000000003,1115.1500000000001,9.843,6.79,1.7275,7.8200000000000003,106.14,3.7999999999999998,8.5809999999999995,8.8209999999999997,79.200000000000003,1.6316999999999999,30.800000000000001,39.200000000000003
